Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,UV,SF,KQ,
2,2,52,28.82577,25.366667,25.366667,45.96521,407.77057,3.40E+38,0,0,0,0,25.366667,392.18326
3,2,52,234.04521,20,131.33447,20,3.40E+38,3.40E+38,4.034583,10.333333,0,111.334465,30.333332,510.16483
4,2,52,63.123466,20,20,28.562307,185.96283,3.40E+38,0,0,0,0,20,90
5,2,52,106.423935,20,50.76348,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,30.763481,21.276327,261.49127
6,2,52,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,2,53,125.44499,27.791674,27.791674,40,3.40E+38,3.40E+38,0,0,0,0,27.791674,357.02084
1,2,53,28.45844,25.366673,25.366673,40,3.40E+38,3.40E+38,0,2.4250007,0,0,27.791674,357.02084
2,2,53,28.825771,25.366673,25.366673,45.96521,408.7027,3.40E+38,0,0,0,0,25.366673,392.18332
3,2,53,233.11314,20,130.40239,20,3.40E+38,3.40E+38,4.034583,10.333336,0,110.4024,30.333336,510.16486
4,2,53,63.123466,20,20,28.562307,185.80165,3.40E+38,0,0,0,0,20,90
5,2,53,106.585106,20,50.924652,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,30.924652,21.276327,261.49127
6,2,53,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,2,54,125.445,27.791666,27.791666,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,27.791666,357.02072
1,2,54,28.45844,25.366667,25.366667,40,3.40E+38,3.40E+38,0,2.425,0,0,27.791666,357.02072
2,2,54,28.82577,25.366667,25.366667,45.96521,409.6347,3.40E+38,0,0,0,0,25.366667,392.18326
3,2,54,232.18105,20,129.4703,20,3.40E+38,3.40E+38,4.034583,10.333333,0,109.4703,30.333332,510.16483
4,2,54,63.123466,20,20,28.562307,185.64047,3.40E+38,0,0,0,0,20,90
5,2,54,106.74628,20,51.085823,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,31.085823,21.276327,261.49127
6,2,54,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,2,55,125.44499,27.791674,27.791674,40,3.40E+38,3.40E+38,0,0,0,0,27.791674,357.02084
1,2,55,28.45844,25.366673,25.366673,40,3.40E+38,3.40E+38,0,2.4250007,0,0,27.791674,357.02084
2,2,55,28.825771,25.366673,25.366673,45.96521,410.5669,3.40E+38,0,0,0,0,25.366673,392.18332
3,2,55,231.24898,20,128.53822,20,3.40E+38,3.40E+38,4.034583,10.333336,0,108.53823,30.333336,510.16486
4,2,55,63.123466,20,20,28.562307,185.47931,3.40E+38,0,0,0,0,20,90
5,2,55,106.90745,20,51.246994,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,31.246994,21.276327,261.49127
6,2,55,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,2,56,125.445,27.791666,27.791666,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,27.791666,357.02072
1,2,56,28.45844,25.366667,25.366667,40,3.40E+38,3.40E+38,0,2.425,0,0,27.791666,357.02072
2,2,56,28.82577,25.366667,25.366667,45.96521,411.4989,3.40E+38,0,0,0,0,25.366667,392.18326
3,2,56,230.31688,20,127.60615,20,3.40E+38,3.40E+38,4.034583,10.333333,0,107.60613,30.333332,510.16483
4,2,56,63.123466,20,20,28.562307,185.31815,3.40E+38,0,0,0,0,20,90
5,2,56,107.06862,20,51.408165,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,31.408165,21.276327,261.49127
6,2,56,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,2,57,125.44499,27.791674,27.791674,40,3.40E+38,3.40E+38,0,0,0,0,27.791674,357.02084
1,2,57,28.45844,25.366673,25.366673,40,3.40E+38,3.40E+38,0,2.4250007,0,0,27.791674,357.02084
2,2,57,28.825771,25.366673,25.366673,45.96521,412.43103,3.40E+38,0,0,0,0,25.366673,392.18332
3,2,57,229.3848,20,126.67406,20,3.40E+38,3.40E+38,4.034583,10.333336,0,106.67405,30.333336,510.16486
4,2,57,63.123466,20,20,28.562307,185.15697,3.40E+38,0,0,0,0,20,90
5,2,57,107.22979,20,51.569336,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,31.569336,21.276327,261.49127
6,2,57,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,2,58,125.445,27.791666,27.791666,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,27.791666,357.02072
1,2,58,28.45844,25.366667,25.366667,40,3.40E+38,3.40E+38,0,2.425,0,0,27.791666,357.02072
2,2,58,28.82577,25.366667,25.366667,45.96521,413.36307,3.40E+38,0,0,0,0,25.366667,392.18326
3,2,58,228.45271,20,125.74197,20,3.40E+38,3.40E+38,4.034583,10.333333,0,105.74197,30.333332,510.16483
4,2,58,63.123466,20,20,28.562307,184.99579,3.40E+38,0,0,0,0,20,90
5,2,58,107.39096,20,51.730507,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,31.730507,21.276327,261.49127
6,2,58,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,2,59,125.44499,27.791674,27.791674,40,3.40E+38,3.40E+38,0,0,0,0,27.791674,357.02084
1,2,59,28.45844,25.366673,25.366673,40,3.40E+38,3.40E+38,0,2.4250007,0,0,27.791674,357.02084
2,2,59,28.825771,25.366673,25.366673,45.96521,414.29523,3.40E+38,0,0,0,0,25.366673,392.18332
3,2,59,227.52063,20,124.80989,20,3.40E+38,3.40E+38,4.034583,10.333336,0,104.80988,30.333336,510.16486
4,2,59,63.123466,20,20,28.562307,184.83463,3.40E+38,0,0,0,0,20,90
5,2,59,107.55213,20,51.891678,20,3.40E+38,3.40E+38,1.4375,1.2763269,0,31.891678,21.276327,261.49127
6,2,59,8.429676,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,1.91E-06,20,90
0,3,0,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,357.02072
1,3,0,26.953894,23.869041,23.869041,40,3.40E+38,3.40E+38,0,2.4851243,1.4379883,1.91E-06,26.354166,357.02072
2,3,0,26.885204,23.869041,23.869041,45.840614,415.10254,3.40E+38,0,0,0,0,23.869041,392.18326
3,3,0,218.69992,20,122.22336,20,3.40E+38,3.40E+38,4.1591663,10.614734,1.3724976,102.22336,30.614735,510.16473
4,3,0,53.1008,20,20,28.519161,184.63013,3.40E+38,0,0,0,0,20,90
5,3,0,100.32463,20,51.938217,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,31.938217,21.434084,261.49106
6,3,0,7.082081,20,20.000002,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,1,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,1,26.953892,23.858341,23.858341,40,3.40E+38,3.40E+38,0,2.495834,0,0,26.354176,377.8646
2,3,1,26.885204,23.858341,23.858341,45.840614,419.27432,3.40E+38,0,0,0,0,23.858341,413.8989
3,3,1,216.06741,20,119.590866,20,3.40E+38,3.40E+38,4.1591663,10.6500025,0,99.59085,30.650002,506.0844
4,3,1,53.1008,20,20,28.519161,189.63258,3.40E+38,0,0,0,0,20,90
5,3,1,100.37117,20,51.984756,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,31.984756,21.434084,259.20358
6,3,1,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,2,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,2,26.953892,23.858334,23.858334,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86444
2,3,2,26.885204,23.858334,23.858334,45.840614,421.32425,3.40E+38,0,0,0,0,23.858334,414.05405
3,3,2,213.43492,20,116.95835,20,3.40E+38,3.40E+38,4.1591663,10.65,0,96.95836,30.65,505.5731
4,3,2,53.1008,20,20,28.519161,189.58604,3.40E+38,0,0,0,0,20,90
5,3,2,100.41771,20,52.031296,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.031296,21.434084,259.20358
6,3,2,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,3,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,3,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,3,26.885206,23.85834,23.85834,45.840614,423.95673,3.40E+38,0,0,0,1.91E-06,23.85834,414.05417
3,3,3,210.80243,20,114.32587,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,94.32587,30.650002,505.5731
4,3,3,53.1008,20,20,28.519161,189.5395,3.40E+38,0,0,0,0,20,90
5,3,3,100.46425,20,52.077835,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.077835,21.434084,259.20358
6,3,3,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,4,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,4,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,4,26.885204,23.858337,23.858337,45.840614,426.58923,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,4,208.16994,20,111.69337,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,91.693375,30.650002,505.5731
4,3,4,53.1008,20,20,28.519161,189.49297,3.40E+38,0,0,0,0,20,90
5,3,4,100.51079,20,52.124374,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.124374,21.434084,259.20358
6,3,4,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,5,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,5,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,5,26.885206,23.85834,23.85834,45.840614,429.22174,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,5,205.53745,20,109.06088,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,89.06088,30.650002,505.5731
4,3,5,53.1008,20,20,28.519161,189.44643,3.40E+38,0,0,0,0,20,90
5,3,5,100.55733,20,52.170914,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.170914,21.434084,259.20358
6,3,5,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,6,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,6,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,6,26.885204,23.858337,23.858337,45.840614,431.85422,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,6,202.90495,20,106.42838,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,86.42839,30.650002,505.5731
4,3,6,53.1008,20,20,28.519161,189.39989,3.40E+38,0,0,0,0,20,90
5,3,6,100.60387,20,52.217453,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.217453,21.434084,259.20358
6,3,6,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,7,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,7,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,7,26.885206,23.85834,23.85834,45.840614,434.4867,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,7,200.27246,20,103.7959,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,83.7959,30.650002,505.5731
4,3,7,53.1008,20,20,28.519161,189.35335,3.40E+38,0,0,0,0,20,90
5,3,7,100.650406,20,52.263992,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.263992,21.434084,259.20358
6,3,7,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,8,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,8,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,8,26.885204,23.858337,23.858337,45.840614,437.1192,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,8,197.63997,20,101.1634,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,81.16341,30.650002,505.5731
4,3,8,53.1008,20,20,28.519161,189.30681,3.40E+38,0,0,0,0,20,90
5,3,8,100.696945,20,52.31053,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.31053,21.434084,259.20358
6,3,8,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,9,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,9,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,9,26.885206,23.85834,23.85834,45.840614,439.7517,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,9,195.00748,20,98.530914,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,78.530914,30.650002,505.5731
4,3,9,53.1008,20,20,28.519161,189.26027,3.40E+38,0,0,0,0,20,90
5,3,9,100.743484,20,52.35707,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.35707,21.434084,259.20358
6,3,9,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,10,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,10,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,10,26.885204,23.858337,23.858337,45.840614,442.3842,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,10,192.37498,20,95.898415,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,75.89842,30.650002,505.5731
4,3,10,53.1008,20,20,28.519161,189.21373,3.40E+38,0,0,0,0,20,90
5,3,10,100.79002,20,52.40361,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.40361,21.434084,259.20358
6,3,10,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,11,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,11,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,11,26.885206,23.85834,23.85834,45.840614,445.01666,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,11,189.7425,20,93.26593,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,73.26593,30.650002,505.5731
4,3,11,53.1008,20,20,28.519161,189.16719,3.40E+38,0,0,0,0,20,90
5,3,11,100.83656,20,52.45015,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.45015,21.434084,259.20358
6,3,11,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,12,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,12,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,12,26.885204,23.858337,23.858337,45.840614,447.64917,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,12,187.11,20,90.63343,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,70.63344,30.650002,505.5731
4,3,12,53.1008,20,20,28.519161,189.12065,3.40E+38,0,0,0,0,20,90
5,3,12,100.8831,20,52.49669,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.49669,21.434084,259.20358
6,3,12,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,13,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,13,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,13,26.885206,23.85834,23.85834,45.840614,450.28168,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,13,184.47751,20,88.000946,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,68.000946,30.650002,505.5731
4,3,13,53.1008,20,20,28.519161,189.07411,3.40E+38,0,0,0,0,20,90
5,3,13,100.92964,20,52.54323,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.54323,21.434084,259.20358
6,3,13,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,14,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,14,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,14,26.885204,23.858337,23.858337,45.840614,452.91415,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,14,181.84502,20,85.36845,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,65.368454,30.650002,505.5731
4,3,14,53.1008,20,20,28.519161,189.02757,3.40E+38,0,0,0,0,20,90
5,3,14,100.97618,20,52.589767,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.589767,21.434084,259.20358
6,3,14,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,15,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,15,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,15,26.885206,23.85834,23.85834,45.840614,455.54663,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,15,179.21252,20,82.73596,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,62.735962,30.650002,505.5731
4,3,15,53.1008,20,20,28.519161,188.98103,3.40E+38,0,0,0,0,20,90
5,3,15,101.02272,20,52.636307,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.636307,21.434084,259.20358
6,3,15,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,16,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,16,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,16,26.885204,23.858337,23.858337,45.840614,458.17914,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,16,176.58003,20,80.10346,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,60.10347,30.650002,505.5731
4,3,16,53.1008,20,20,28.519161,188.9345,3.40E+38,0,0,0,0,20,90
5,3,16,101.06926,20,52.682846,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.682846,21.434084,259.20358
6,3,16,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,17,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,17,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,17,26.885206,23.85834,23.85834,45.840614,460.81165,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,17,173.94754,20,77.47098,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,57.470978,30.650002,505.5731
4,3,17,53.1008,20,20,28.519161,188.88795,3.40E+38,0,0,0,0,20,90
5,3,17,101.1158,20,52.729385,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.729385,21.434084,259.20358
6,3,17,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,18,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,18,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,18,26.885204,23.858337,23.858337,45.840614,463.44412,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,18,171.31505,20,74.83848,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,54.838486,30.650002,505.5731
4,3,18,53.1008,20,20,28.519161,188.84142,3.40E+38,0,0,0,0,20,90
5,3,18,101.16234,20,52.775925,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.775925,21.434084,259.20358
6,3,18,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,19,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,19,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,19,26.885206,23.85834,23.85834,45.840614,466.0766,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,19,168.68256,20,72.20599,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,52.205994,30.650002,505.5731
4,3,19,53.1008,20,20,28.519161,188.79488,3.40E+38,0,0,0,0,20,90
5,3,19,101.20888,20,52.822464,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.822464,21.434084,259.20358
6,3,19,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,20,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,20,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,20,26.885204,23.858337,23.858337,45.840614,468.7091,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,20,166.05006,20,69.573494,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,49.5735,30.650002,505.5731
4,3,20,53.1008,20,20,28.519161,188.74834,3.40E+38,0,0,0,0,20,90
5,3,20,101.25542,20,52.869003,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.869003,21.434084,259.20358
6,3,20,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,21,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,21,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,21,26.885206,23.85834,23.85834,45.840614,471.3416,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,21,163.41757,20,66.94101,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,46.94101,30.650002,505.5731
4,3,21,53.1008,20,20,28.519161,188.7018,3.40E+38,0,0,0,0,20,90
5,3,21,101.301956,20,52.915543,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.915543,21.434084,259.20358
6,3,21,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,22,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,22,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,22,26.885204,23.858337,23.858337,45.840614,473.9741,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,22,160.78508,20,64.30851,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,44.308517,30.650002,505.5731
4,3,22,53.1008,20,20,28.519161,188.65526,3.40E+38,0,0,0,0,20,90
5,3,22,101.348495,20,52.962082,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,32.962082,21.434084,259.20358
6,3,22,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,23,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,23,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,23,26.885206,23.85834,23.85834,45.840614,476.60657,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,23,158.15259,20,61.67602,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,41.676025,30.650002,505.5731
4,3,23,53.1008,20,20,28.519161,188.60872,3.40E+38,0,0,0,0,20,90
5,3,23,101.395035,20,53.00862,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.00862,21.434084,259.20358
6,3,23,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,24,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,24,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,24,26.885204,23.858337,23.858337,45.840614,479.23907,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,24,155.5201,20,59.043526,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,39.043533,30.650002,505.5731
4,3,24,53.1008,20,20,28.519161,188.56218,3.40E+38,0,0,0,0,20,90
5,3,24,101.441574,20,53.05516,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.05516,21.434084,259.20358
6,3,24,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,25,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,25,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,25,26.885206,23.85834,23.85834,45.840614,481.87158,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,25,152.8876,20,56.411037,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,36.41104,30.650002,505.5731
4,3,25,53.1008,20,20,28.519161,188.51564,3.40E+38,0,0,0,0,20,90
5,3,25,101.48811,20,53.1017,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.1017,21.434084,259.20358
6,3,25,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,26,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,26,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,26,26.885204,23.858337,23.858337,45.840614,484.50406,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,26,150.25511,20,53.77854,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,33.77855,30.650002,505.5731
4,3,26,53.1008,20,20,28.519161,188.4691,3.40E+38,0,0,0,0,20,90
5,3,26,101.53465,20,53.14824,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.14824,21.434084,259.20358
6,3,26,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,27,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,27,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
