Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
2,0,21,35.666687,20.208334,20.208334,30,119.95826,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,21,40.250076,20,24.583387,20,3.40E+38,3.40E+38,0,0,0,4.5833893,20,280
4,0,21,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,21,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,21,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,22,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,22,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,22,35.666687,20.208334,20.208334,30,119.74992,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,22,40.458412,20,24.791723,20,3.40E+38,3.40E+38,0,0,0,4.791725,20,280
4,0,22,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,22,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,22,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,23,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,23,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,23,35.666687,20.208334,20.208334,30,119.54159,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,23,40.666748,20,25.00006,20,3.40E+38,3.40E+38,0,0,0,5.000061,20,280
4,0,23,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,23,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,23,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,24,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,24,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,24,35.666687,20.208334,20.208334,30,119.33325,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,24,40.875084,20,25.208395,20,3.40E+38,3.40E+38,0,0,0,5.208397,20,280
4,0,24,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,24,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,24,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
