Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
18,0,2,27.479387,26.533335,26.533335,40,3.40E+38,3.40E+38,0,1.5750002,0,0,28.108335,542.42914
19,0,2,29.638578,25.279167,25.279167,40,3.40E+38,3.40E+38,0,1.2541667,0,0,26.533335,375.26666
20,0,2,26.206356,25.279167,25.279167,37.841667,3.40E+38,3.40E+38,0,0,0,0,25.279167,393.4521
21,0,2,29.518372,27.4375,27.4375,40,3.40E+38,3.40E+38,2.1583333,0,0,0,27.4375,362.15625
22,0,2,11.053902,27.4375,27.4375,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.4375,362.15625
23,0,2,27.853943,26.079166,26.079166,40,3.40E+38,3.40E+38,0,1.3583333,0,1.91E-06,27.4375,362.15622
24,0,2,22.163744,26.079168,26.079168,37.079166,3.40E+38,3.40E+38,0,0,0,1.91E-06,26.079168,381.85205
25,0,2,27.195421,29.000002,29.000002,38.625,3.40E+38,3.40E+38,2.9208333,0,0,0,29.000002,339.49994
26,0,2,33.073044,30.375002,30.375002,40,3.40E+38,3.40E+38,1.375,0,0,3.81E-06,30.375002,319.56244
27,0,2,141.19777,30.375002,30.375002,40,3.40E+38,3.40E+38,0,0,0,0,30.375002,319.56244
28,0,2,31.280287,27.65417,27.65417,40,3.40E+38,3.40E+38,0,2.7208335,0,0,30.375002,319.56244
29,0,2,32.002487,27.65417,27.65417,45.768314,452.78625,3.40E+38,0,0,0,0,27.65417,359.01453
30,0,2,166.06973,20,20.012531,20,3.40E+38,3.40E+38,3.9375,11.587501,0,0.012542725,31.587502,489.27045
31,0,2,69.88636,20,20,28.595833,210.95297,3.40E+38,0,0,0,0,20,90
32,0,2,80.01244,20,20.1008,20,3.40E+38,3.40E+38,1.4041667,1.3705666,0,0.10079956,21.370567,260.1268
33,0,2,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,0,3,57.574707,21.25,21.25,30,3.40E+38,3.40E+38,0,0,0,0,21.25,261.875
1,0,3,22.173447,20.908333,20.908333,30,3.40E+38,3.40E+38,0,0.34166667,0,0,21.25,261.875
2,0,3,22.039356,19.204166,19.204166,30,3.40E+38,3.40E+38,0,1.7041665,0,0,20.908333,266.8292
3,0,3,10.8652725,19.204166,19.204166,28.1125,3.40E+38,3.40E+38,0,0,0,0,19.204166,291.53955
4,0,3,20.051708,21.091667,21.091667,22.566666,3.40E+38,3.40E+38,1.8875,0,0,0,21.091667,264.1708
5,0,3,32.727272,28.525002,28.525002,40,3.40E+38,3.40E+38,7.4333334,0,0,0,28.525002,156.3875
6,0,3,5.625,28.525002,28.525002,40,3.40E+38,3.40E+38,0,0,0,0,28.525002,346.3875
7,0,3,24.682037,27.579168,27.579168,40,3.40E+38,3.40E+38,0,0.9458334,0,0,28.525002,346.3875
8,0,3,7.602453,27.579168,27.579168,46.28766,3.40E+38,3.40E+38,0,0,0,0,27.579168,360.10205
9,0,3,96.286514,29.270834,29.270834,40,3.40E+38,3.40E+38,2.65,0.9583334,0,0,30.229168,502.16193
10,0,3,8.613699,29.270834,29.270834,43.631107,3.40E+38,3.40E+38,0,0,0,0,29.270834,335.5729
11,0,3,38.81108,31.704168,31.704168,40,3.40E+38,3.40E+38,3.1875,0.7541667,0,0,32.458336,447.37308
12,0,3,9.302155,31.70417,31.70417,43.643238,3.40E+38,3.40E+38,0,0,0,0,31.70417,300.28955
13,0,3,89.32664,24.737503,24.737503,40,3.40E+38,3.40E+38,2.9083333,9.875001,0,0,34.612503,410.94055
14,0,3,26.049305,24.737503,24.737503,38.191666,3.40E+38,3.40E+38,0,0,0,0,24.737503,401.3062
15,0,3,19.865208,26.545835,26.545835,48.4375,3.40E+38,3.40E+38,1.8083333,0,0,0,26.545835,375.0854
16,0,3,33.286697,28.108335,28.108335,50,3.40E+38,3.40E+38,1.5625,0,0,0,28.108335,542.42914
17,0,3,12.695478,28.108335,28.108335,50,3.40E+38,3.40E+38,0,0,0,0,28.108335,542.42914
18,0,3,27.479387,26.533335,26.533335,40,3.40E+38,3.40E+38,0,1.5750002,0,0,28.108335,542.42914
19,0,3,29.638578,25.279167,25.279167,40,3.40E+38,3.40E+38,0,1.2541667,0,0,26.533335,375.26666
20,0,3,26.206356,25.279167,25.279167,37.841667,3.40E+38,3.40E+38,0,0,0,0,25.279167,393.4521
21,0,3,29.518372,27.4375,27.4375,40,3.40E+38,3.40E+38,2.1583333,0,0,0,27.4375,362.15625
22,0,3,11.053902,27.4375,27.4375,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.4375,362.15625
23,0,3,27.853941,26.079168,26.079168,40,3.40E+38,3.40E+38,0,1.3583333,0,0,27.437502,362.15625
24,0,3,22.163742,26.07917,26.07917,37.079166,3.40E+38,3.40E+38,0,0,0,0,26.07917,381.85205
25,0,3,27.19542,29.000004,29.000004,38.625,3.40E+38,3.40E+38,2.9208333,0,0,0,29.000004,339.49994
26,0,3,33.07304,30.375008,30.375008,40,3.40E+38,3.40E+38,1.375,0,0,0,30.375008,319.56244
27,0,3,141.19778,30.375008,30.375008,40,3.40E+38,3.40E+38,0,0,0,1.53E-05,30.375008,319.56244
28,0,3,31.280289,27.654173,27.654173,40,3.40E+38,3.40E+38,0,2.7208343,0,0,30.375008,319.56244
29,0,3,32.002487,27.654173,27.654173,45.768314,452.78207,3.40E+38,0,0,0,0,27.654173,359.01456
30,0,3,166.07391,20,20.016712,20,3.40E+38,3.40E+38,3.9375,11.5875025,0,0.016723633,31.587502,489.27045
31,0,3,69.88636,20,20,28.595833,210.91937,3.40E+38,0,0,0,0,20,90
32,0,3,80.04604,20,20.1344,20,3.40E+38,3.40E+38,1.4041667,1.3705666,0,0.13439941,21.370567,260.1268
33,0,3,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,0,4,57.574707,21.25,21.25,30,3.40E+38,3.40E+38,0,0,0,0,21.25,261.875
1,0,4,22.173447,20.908333,20.908333,30,3.40E+38,3.40E+38,0,0.34166667,0,0,21.25,261.875
2,0,4,22.039356,19.204166,19.204166,30,3.40E+38,3.40E+38,0,1.7041665,0,0,20.908333,266.8292
3,0,4,10.8652725,19.204166,19.204166,28.1125,3.40E+38,3.40E+38,0,0,0,0,19.204166,291.53955
4,0,4,20.051708,21.091667,21.091667,22.566666,3.40E+38,3.40E+38,1.8875,0,0,0,21.091667,264.1708
5,0,4,32.727272,28.525002,28.525002,40,3.40E+38,3.40E+38,7.4333334,0,0,0,28.525002,156.3875
6,0,4,5.625,28.525002,28.525002,40,3.40E+38,3.40E+38,0,0,0,0,28.525002,346.3875
7,0,4,24.682037,27.579168,27.579168,40,3.40E+38,3.40E+38,0,0.9458334,0,0,28.525002,346.3875
8,0,4,7.602453,27.579168,27.579168,46.28766,3.40E+38,3.40E+38,0,0,0,0,27.579168,360.10205
9,0,4,96.286514,29.270834,29.270834,40,3.40E+38,3.40E+38,2.65,0.9583334,0,0,30.229168,502.16193
10,0,4,8.613699,29.270834,29.270834,43.631107,3.40E+38,3.40E+38,0,0,0,0,29.270834,335.5729
11,0,4,38.81108,31.704168,31.704168,40,3.40E+38,3.40E+38,3.1875,0.7541667,0,0,32.458336,447.37308
12,0,4,9.302156,31.704168,31.704168,43.643238,3.40E+38,3.40E+38,0,0,0,9.54E-07,31.704168,300.28955
13,0,4,89.32664,24.737503,24.737503,40,3.40E+38,3.40E+38,2.9083333,9.875001,0,0,34.612503,410.94055
14,0,4,26.049305,24.737503,24.737503,38.191666,3.40E+38,3.40E+38,0,0,0,0,24.737503,401.3062
15,0,4,19.865208,26.545835,26.545835,48.4375,3.40E+38,3.40E+38,1.8083333,0,0,0,26.545835,375.0854
16,0,4,33.286697,28.108335,28.108335,50,3.40E+38,3.40E+38,1.5625,0,0,0,28.108335,542.42914
17,0,4,12.695478,28.108335,28.108335,50,3.40E+38,3.40E+38,0,0,0,0,28.108335,542.42914
18,0,4,27.479387,26.533335,26.533335,40,3.40E+38,3.40E+38,0,1.5750002,0,0,28.108335,542.42914
19,0,4,29.638578,25.279167,25.279167,40,3.40E+38,3.40E+38,0,1.2541667,0,0,26.533335,375.26666
20,0,4,26.206356,25.279167,25.279167,37.841667,3.40E+38,3.40E+38,0,0,0,0,25.279167,393.4521
21,0,4,29.518372,27.4375,27.4375,40,3.40E+38,3.40E+38,2.1583333,0,0,0,27.4375,362.15625
22,0,4,11.053902,27.4375,27.4375,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.4375,362.15625
23,0,4,27.853943,26.079166,26.079166,40,3.40E+38,3.40E+38,0,1.3583333,0,1.91E-06,27.4375,362.15622
24,0,4,22.163742,26.079166,26.079166,37.079166,3.40E+38,3.40E+38,0,0,0,0,26.079166,381.85202
25,0,4,27.19542,29,29,38.625,3.40E+38,3.40E+38,2.9208333,0,0,0,29,339.49994
26,0,4,33.07304,30.375,30.375,40,3.40E+38,3.40E+38,1.375,0,0,0,30.375,319.5624
27,0,4,141.19777,30.375015,30.375015,40,3.40E+38,3.40E+38,0,0,0,0,30.375015,319.5624
28,0,4,31.280289,27.65418,27.65418,40,3.40E+38,3.40E+38,0,2.7208347,0,0,30.375015,319.5624
29,0,4,32.002487,27.65418,27.65418,45.768314,452.7779,3.40E+38,0,0,0,0,27.65418,359.0145
30,0,4,166.07808,20,20.0209,20,3.40E+38,3.40E+38,3.9375,11.587504,0,0.020889282,31.587505,489.27045
31,0,4,69.88636,20,20,28.595833,210.88577,3.40E+38,0,0,0,0,20,90
32,0,4,80.07964,20,20.168,20,3.40E+38,3.40E+38,1.4041667,1.3705666,0,0.16799927,21.370567,260.1268
33,0,4,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,0,5,57.574707,21.25,21.25,30,3.40E+38,3.40E+38,0,0,0,0,21.25,261.875
1,0,5,22.173447,20.908333,20.908333,30,3.40E+38,3.40E+38,0,0.34166667,0,0,21.25,261.875
2,0,5,22.039356,19.204166,19.204166,30,3.40E+38,3.40E+38,0,1.7041665,0,0,20.908333,266.8292
3,0,5,10.8652725,19.204166,19.204166,28.1125,3.40E+38,3.40E+38,0,0,0,0,19.204166,291.53955
4,0,5,20.051708,21.091667,21.091667,22.566666,3.40E+38,3.40E+38,1.8875,0,0,0,21.091667,264.1708
5,0,5,32.727272,28.525002,28.525002,40,3.40E+38,3.40E+38,7.4333334,0,0,0,28.525002,156.3875
6,0,5,5.625,28.525002,28.525002,40,3.40E+38,3.40E+38,0,0,0,0,28.525002,346.3875
7,0,5,24.682037,27.579168,27.579168,40,3.40E+38,3.40E+38,0,0.9458334,0,0,28.525002,346.3875
8,0,5,7.602453,27.579168,27.579168,46.28766,3.40E+38,3.40E+38,0,0,0,0,27.579168,360.10205
9,0,5,96.286514,29.270834,29.270834,40,3.40E+38,3.40E+38,2.65,0.9583334,0,0,30.229168,502.16193
10,0,5,8.613699,29.270834,29.270834,43.631107,3.40E+38,3.40E+38,0,0,0,0,29.270834,335.5729
11,0,5,38.81108,31.704168,31.704168,40,3.40E+38,3.40E+38,3.1875,0.7541667,0,0,32.458336,447.37308
12,0,5,9.302155,31.70417,31.70417,43.643238,3.40E+38,3.40E+38,0,0,0,0,31.70417,300.28955
13,0,5,89.32664,24.737503,24.737503,40,3.40E+38,3.40E+38,2.9083333,9.875001,0,0,34.612503,410.94055
14,0,5,26.049305,24.737503,24.737503,38.191666,3.40E+38,3.40E+38,0,0,0,0,24.737503,401.3062
15,0,5,19.865208,26.545835,26.545835,48.4375,3.40E+38,3.40E+38,1.8083333,0,0,0,26.545835,375.0854
16,0,5,33.286697,28.108335,28.108335,50,3.40E+38,3.40E+38,1.5625,0,0,0,28.108335,542.42914
17,0,5,12.695478,28.108335,28.108335,50,3.40E+38,3.40E+38,0,0,0,0,28.108335,542.42914
18,0,5,27.479387,26.533335,26.533335,40,3.40E+38,3.40E+38,0,1.5750002,0,0,28.108335,542.42914
19,0,5,29.638578,25.279167,25.279167,40,3.40E+38,3.40E+38,0,1.2541667,0,0,26.533335,375.26666
20,0,5,26.206356,25.279167,25.279167,37.841667,3.40E+38,3.40E+38,0,0,0,0,25.279167,393.4521
21,0,5,29.518372,27.4375,27.4375,40,3.40E+38,3.40E+38,2.1583333,0,0,0,27.4375,362.15625
22,0,5,11.053902,27.4375,27.4375,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.4375,362.15625
23,0,5,27.853941,26.079168,26.079168,40,3.40E+38,3.40E+38,0,1.3583333,0,0,27.437502,362.15625
24,0,5,22.163744,26.079168,26.079168,37.079166,3.40E+38,3.40E+38,0,0,0,1.91E-06,26.079168,381.85208
25,0,5,27.195421,29.000002,29.000002,38.625,3.40E+38,3.40E+38,2.9208333,0,0,0,29.000002,339.5
26,0,5,33.073044,30.375002,30.375002,40,3.40E+38,3.40E+38,1.375,0,0,3.81E-06,30.375002,319.5625
27,0,5,141.19777,30.375002,30.375002,40,3.40E+38,3.40E+38,0,0,0,0,30.375002,319.56226
28,0,5,31.280287,27.65417,27.65417,40,3.40E+38,3.40E+38,0,2.7208335,0,0,30.375002,319.56226
29,0,5,32.002487,27.65417,27.65417,45.768314,452.77362,3.40E+38,0,0,0,0,27.65417,359.01437
30,0,5,166.08224,20,20.025059,20,3.40E+38,3.40E+38,3.9375,11.587501,0,0.025054932,31.587502,489.27036
31,0,5,69.88636,20,20,28.595833,210.85217,3.40E+38,0,0,0,0,20,90
32,0,5,80.11324,20,20.2016,20,3.40E+38,3.40E+38,1.4041667,1.3705666,0,0.20159912,21.370567,260.1268
33,0,5,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,0,6,57.574707,21.25,21.25,30,3.40E+38,3.40E+38,0,0,0,0,21.25,261.875
1,0,6,22.173447,20.908333,20.908333,30,3.40E+38,3.40E+38,0,0.34166667,0,0,21.25,261.875
2,0,6,22.039356,19.204166,19.204166,30,3.40E+38,3.40E+38,0,1.7041665,0,0,20.908333,266.8292
3,0,6,10.8652725,19.204166,19.204166,28.1125,3.40E+38,3.40E+38,0,0,0,0,19.204166,291.53955
4,0,6,20.051708,21.091667,21.091667,22.566666,3.40E+38,3.40E+38,1.8875,0,0,0,21.091667,264.1708
5,0,6,32.727272,28.525002,28.525002,40,3.40E+38,3.40E+38,7.4333334,0,0,0,28.525002,156.3875
6,0,6,5.625,28.525002,28.525002,40,3.40E+38,3.40E+38,0,0,0,0,28.525002,346.3875
7,0,6,24.682037,27.579168,27.579168,40,3.40E+38,3.40E+38,0,0.9458334,0,0,28.525002,346.3875
8,0,6,7.602453,27.579168,27.579168,46.28766,3.40E+38,3.40E+38,0,0,0,0,27.579168,360.10205
9,0,6,96.286514,29.270834,29.270834,40,3.40E+38,3.40E+38,2.65,0.9583334,0,0,30.229168,502.16193
10,0,6,8.613699,29.270834,29.270834,43.631107,3.40E+38,3.40E+38,0,0,0,0,29.270834,335.5729
11,0,6,38.81108,31.704168,31.704168,40,3.40E+38,3.40E+38,3.1875,0.7541667,0,0,32.458336,447.37308
12,0,6,9.302156,31.704168,31.704168,43.643238,3.40E+38,3.40E+38,0,0,0,9.54E-07,31.704168,300.28955
13,0,6,89.32664,24.737503,24.737503,40,3.40E+38,3.40E+38,2.9083333,9.875001,0,0,34.612503,410.94055
14,0,6,26.049305,24.737503,24.737503,38.191666,3.40E+38,3.40E+38,0,0,0,0,24.737503,401.3062
