Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
0,0,24,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,24,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,24,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,24,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,24,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,25,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,25,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,25,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,25,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,25,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,26,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,26,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,26,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,26,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,26,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,27,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,27,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,27,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,27,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,27,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,28,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,28,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,28,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,28,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,28,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,29,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,29,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,29,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,29,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,29,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,30,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,30,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,30,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,30,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,30,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,31,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
1,0,31,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
2,0,31,35.789177,20.833334,20.833334,28.57143,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
3,0,31,37.594635,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,252.8125
4,0,31,35.789177,20.833334,20.833334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
0,0,32,35.789177,20.833334,20.833334,38.095238,3.40E+38,3.40E+38,0,0,0,0,20.833334,442.81247
