Segment, Period, Step, NV, MF, MI, MO1, MO2, MO3, ONRF, OFRF, DEF, UV, SF, KQ, ASF
20, 5, 5, 159.52852460685185, 14.163345176669893, 147.00511980246114, 14.163345176669893, 14.163345176669893, 40.0, 1.9249999999999545, 0.0, 0.0, 132.84177462579123, 14.163345176669893, 554.1647483779793, 15.42590913000814
21, 5, 5, 157.63337735696805, 15.953121677669383, 143.8863584096374, 15.953121677669383, 15.95312167766938, 40.0, 0.0, 0.0, 0.0, 127.93323673196805, 15.953121677669383, 528.1368628268223, 14.163345176669893
22, 5, 5, 60.10584640896545, 15.895914240146205, 64.8656436036571, 15.895914240146205, 15.895914240146205, 40.0, 0.0, 0.0, 0.0, 48.96972936351091, 15.895914240146205, 529.0963677738926, 15.95312167766938
23, 5, 5, 150.4848130788019, 14.531622008610697, 137.02008139423074, 14.531622008610697, 14.531622008610697, 40.0, 0.0, 1.2521908, 0.0, 122.48845938562008, 15.783812808610696, 530.8724301347054, 15.895914240146205
24, 5, 5, 128.7916769253068, 14.468129624733994, 120.78143321670746, 14.468129624733994, 14.468129624733997, 40.0, 2.6083333333333485, 0.0, 0.0, 106.31330359197347, 14.468129624733994, 549.9524970558255, 15.783812808610696
25, 5, 5, 135.50656389597475, 17.001121747089194, 125.33545988548816, 17.001121747089194, 17.001121747089194, 40.0, 1.375, 0.0, 0.0, 108.33433813839899, 17.001121747089194, 512.892966472881, 14.468129624733997
26, 5, 5, 145.96491348494828, 18.1984167471965, 131.09536148214477, 18.1984167471965, 18.198416747196493, 40.0, 0.0, 0.0, 0.0, 112.89694473494828, 18.1984167471965, 495.24586830268896, 17.001121747089194
27, 5, 5, 630.0591327638624, 17.180080389873297, 506.0685762219177, 17.180080389873297, 17.275255307697847, 40.0, 0.0, 0.0, 0.0, 488.8884958320442, 17.180080389873297, 512.7561968172404, 18.198416747196493
28, 5, 5, 144.58189599447843, 14.316069749996757, 127.69044585811154, 14.316069749996757, 14.430692975095287, 40.0, 0.0, 3.1938539, 0.0, 113.37437610811479, 17.509923649996757, 506.169306775047, 17.275255307697847
29, 5, 5, 164.0561621055332, 14.856700438598388, 146.48184068807097, 14.856700438598388, 14.856700438598388, 50.0, 3.504166666666835, 0.0, 0.0, 131.6251402494726, 14.856700438598388, 543.9578770149283, 17.624546875095287
30, 5, 5, 890.7585856013566, 5.742513000000018, 764.1100327680233, 5.742513000000018, 13.669028300000019, 20.0, 0.0, 6.3309717, 0.0, 758.3675197680233, 12.07348470000002, 659.9999999999986, 14.856700438598388
31, 5, 5, 69.88636363636346, 5.742513000000018, 5.742512999999832, 5.742513000000018, 34.06906068965519, 30.0, 1.25, 0.0, 0.0, 0.0, 5.742513000000018, 296.73356149999864, 20.000000000000018
32, 5, 5, 79.16522916666634, 5.8369797000000165, 5.836979699999674, 18.844466700000012, 18.844466700000012, 20.0, 0.0, 1.1555333, 0.0, 0.0, 6.992513000000017, 468.60856149999785, 34.06906068965519
33, 5, 5, 9.119318181818166, 5.8369797000000165, 5.8369797000000005, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 5.8369797000000165, 295.3637943499979, 20.000000000000014
0, 5, 6, 60.51382575757549, 22.066666666666663, 22.066666666666407, 22.066666666666663, 33.717540689655195, 30.0, 0.0, 0.0, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.80150000000002
1, 5, 6, 23.038539772727205, 21.766666666666662, 21.766666666666595, 21.766666666666662, 33.444660689655194, 30.0, 0.0, 0.3, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.717540689655195
2, 5, 6, 22.92682386363626, 20.245833166666664, 20.245833166666554, 20.245833166666664, 32.85873312068967, 30.0, 0.0, 1.5208335, 0.0, 0.0, 21.766666666666662, 254.38333333333338, 33.74466068965519
3, 5, 6, 11.577523261363595, 20.245833166666664, 20.24583316666662, 20.245833166666664, 30.26522823291077, 30.0, 1.6791666666666707, 0.0, 0.0, 0.0, 20.245833166666664, 276.4354190833334, 34.37956662068967
4, 5, 6, 31.56675139576367, 23.374999999999943, 34.0079104866727, 23.374999999999943, 29.999999999999996, 30.0, 6.625000000000057, 0.0, 0.0, 10.63291048667276, 23.374999999999943, 231.06250000000006, 30.26522823291077
5, 5, 6, 32.727272727272734, 30.000000000000007, 30.000000000000014, 30.000000000000007, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 7.105427357601002e-15, 30.000000000000007, 134.9999999999999, 29.999999999999996
6, 5, 6, 5.624999999999979, 30.000000000000007, 29.999999999999986, 30.000000000000007, 45.39068896551726, 40.0, 0.0, 0.0, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 43.10344827586211
7, 5, 6, 24.68727515151508, 29.11558670000001, 29.115586699999938, 29.11558670000001, 44.737437734482796, 40.0, 0.0, 0.8844133, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 45.39068896551726
8, 5, 6, 7.647366590909044, 29.11558670000001, 29.115586699999962, 29.11558670000001, 55.89366925552024, 49.122033333333334, 2.3624999999999545, 0.0, 0.0, 0.0, 29.11558670000001, 337.82399284999985, 45.621851034482795
9, 5, 6, 94.73964772727243, 30.583946750000266, 30.583946749999967, 30.583946750000266, 44.24336280862073, 40.0, 0.0, 0.8941399499999999, 0.0, 0.0, 31.478086700000265, 485.4098495345967, 55.89366925552024
10, 5, 6, 8.592361799242383, 30.583946750000266, 30.583946750000223, 30.583946750000266, 52.418791120699176, 46.673520833333335, 2.841666666666697, 0.0, 0.0, 0.0, 30.583946750000266, 316.5327721250015, 45.137502758620734
11, 5, 6, 38.56711079545437, 32.726169186666965, 32.72616918666679, 32.726169186666965, 43.6718968044828, 40.0, 0.0, 0.69944423, 0.0, 0.0, 33.42561341666696, 430.7854797665859, 52.418791120699176
12, 5, 6, 9.16580593276511, 32.726169186666965, 32.72616918666692, 32.726169186666965, 53.201894084745796, 47.50593333333334, 2.5958333333331893, 0.0, 0.0, 0.0, 32.726169186666965, 285.47054679333087, 44.371341034482796
13, 5, 6, 86.29531874999964, 26.179682520000156, 26.1796825199998, 37.21885865517243, 37.21885765517245, 40.0, 0.0, 9.14232, 0.0, 0.0, 35.322002520000154, 410.94203333898065, 53.201894084745796
14, 5, 6, 26.594825454545287, 26.179682520000156, 26.17968251999999, 26.179682520000156, 45.45398137931037, 40.0, 1.6125000000000682, 0.0, 0.0, 0.0, 26.179682520000156, 380.3945889599855, 46.36117765517245
15, 5, 6, 20.068775284090833, 27.792182520000225, 27.79218252000015, 27.792182520000225, 57.56202508014954, 50.0, 1.3958333333333144, 0.0, 0.0, 0.0, 27.792182520000225, 357.0133389599862, 45.45398137931037
16, 5, 6, 42.84174693395738, 22.89547131338863, 32.33985318863391, 22.89547131338863, 22.89547131338863, 50.0, 0.0, 0.0, 0.0, 9.444381875245263, 22.89547131338863, 572.4753969885107, 57.56202508014954
17, 5, 6, 83.40419839558169, 18.316186835639822, 88.98270004372151, 18.316186835639822, 18.316186835639822, 50.0, 0.0, 0.0, 0.0, 70.66651320808168, 18.316186835639822, 679.4134208181442, 22.89547131338863
18, 5, 6, 195.07150423724468, 15.591924626618017, 183.0926817047717, 15.591924626618017, 15.591924626618013, 40.0, 0.0, 1.4535781, 0.0, 167.50075707815375, 17.045502726618018, 702.1970898416655, 18.316186835639822
19, 5, 6, 160.35835654301357, 14.244381780615171, 144.70038019862875, 14.244381780615171, 14.244381780615171, 40.0, 0.0, 1.1559613, 0.0, 130.45599841801356, 15.40034308061517, 536.324317614882, 17.045502726618015
20, 5, 6, 159.6423806089799, 14.130525778487115, 147.08615640640642, 14.130525778487115, 14.130525778487115, 40.0, 1.9250000000000682, 0.0, 0.0, 132.95563062791928, 14.130525778487115, 554.6314949382866, 15.40034308061517
21, 5, 6, 157.76854094526885, 15.920362190186378, 143.98876251045525, 15.920362190186378, 15.920362190186378, 40.0, 0.0, 0.0, 0.0, 128.06840032026884, 15.920362190186378, 528.679735673794, 14.130525778487115
22, 5, 6, 60.156596373374896, 15.869612225776951, 64.89009155369729, 15.869612225776951, 15.869612225776947, 40.0, 0.0, 0.0, 0.0, 49.020479327920356, 15.869612225776951, 529.50924351788, 15.920362190186378
23, 5, 6, 150.58940437928578, 14.512829925293062, 137.10588061139703, 14.512829925293062, 14.512829925293062, 40.0, 0.0, 1.252191, 0.0, 122.59305068610396, 15.765020925293062, 531.1347142751449, 15.869612225776947
24, 5, 6, 128.86029717566316, 14.444209674936719, 120.82613351726653, 14.444209674936719, 14.444209674936719, 40.0, 2.6083333333332366, 0.0, 0.0, 106.38192384232983, 14.444209674936719, 550.2121204413571, 15.765020925293062
25, 5, 6, 135.60201475078398, 16.957092153460742, 125.38688114666894, 16.957092153460742, 16.957092153460742, 40.0, 1.375, 0.0, 0.0, 108.42978899320822, 16.957092153460742, 513.4837346672067, 14.444209674936719
26, 5, 6, 146.14995229619907, 18.14705334220993, 131.22903688840904, 18.14705334220993, 18.147053342209933, 40.0, 0.0, 0.0, 0.0, 113.08198354619907, 18.14705334220993, 496.12295716565075, 16.957092153460742
27, 5, 6, 630.9309307983744, 17.275255307697844, 507.03554917425413, 17.275255307697844, 17.35768822469348, 40.0, 0.0, 0.0, 0.0, 489.76029386655625, 17.275255307697844, 510.8888343468372, 18.147053342209933
28, 5, 6, 144.232604427081, 14.430692975095287, 127.45577751581264, 14.430692975095287, 14.519363671247401, 40.0, 0.0, 3.1938539, 0.0, 113.02508454071734, 17.624546875095287, 506.106107075047, 17.35768822469348
29, 5, 6, 163.7591234145766, 14.727731666051895, 146.05583322456786, 14.727731666051895, 14.727731666051895, 50.0, 3.504166666666606, 0.0, 0.0, 131.328101558516, 14.727731666051895, 544.5778436403234, 17.7132175712474
30, 5, 6, 888.9904839340749, 13.65356900000011, 770.2529871007417, 13.669028300000019, 13.653569000000019, 20.0, 0.0, 6.346431, 0.0, 756.5994181007416, 20.00000000000011, 774.9344718499997, 14.727731666051895
31, 5, 6, 69.88636363636346, 13.65356900000011, 13.653568999999926, 13.65356900000011, 34.06906068965519, 30.0, 1.2500000000000546, 0.0, 0.0, 0.0, 13.65356900000011, 296.7335614999997, 20.000000000000018
32, 5, 6, 79.16522916666634, 13.748035700000163, 13.748035699999818, 18.844466700000012, 18.844466700000012, 20.0, 0.0, 1.1555333, 0.0, 0.0, 14.903569000000163, 468.6085614999997, 34.06906068965519
33, 5, 6, 9.119318181818166, 13.748035700000163, 13.748035700000147, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 13.748035700000163, 295.36379434999975, 20.000000000000014
0, 5, 7, 60.51382575757549, 22.066666666666663, 22.066666666666407, 22.066666666666663, 33.717540689655195, 30.0, 0.0, 0.0, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.80150000000002
1, 5, 7, 23.038539772727205, 21.766666666666662, 21.766666666666595, 21.766666666666662, 33.444660689655194, 30.0, 0.0, 0.3, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.717540689655195
2, 5, 7, 22.92682386363626, 20.245833166666664, 20.245833166666554, 20.245833166666664, 32.85873312068967, 30.0, 0.0, 1.5208335, 0.0, 0.0, 21.766666666666662, 254.38333333333338, 33.74466068965519
3, 5, 7, 11.577523261363595, 20.245833166666664, 20.24583316666662, 20.245833166666664, 30.671382125748906, 30.0, 1.6791666666665783, 0.0, 0.0, 0.0, 20.245833166666664, 276.4354190833334, 34.37956662068967
4, 5, 7, 30.116751229097364, 23.37499999999955, 32.557910320006, 23.37499999999955, 30.0, 30.0, 6.625000000000451, 0.0, 0.0, 9.182910320006453, 23.37499999999955, 231.0625000000008, 30.671382125748906
5, 5, 7, 32.72727272727273, 30.000000000000007, 30.000000000000007, 30.000000000000007, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 0.0, 30.000000000000007, 134.9999999999999, 30.0
6, 5, 7, 5.624999999999979, 30.000000000000007, 29.999999999999986, 30.000000000000007, 45.39068896551726, 40.0, 0.0, 0.0, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 43.10344827586211
7, 5, 7, 24.68727515151508, 29.11558670000001, 29.115586699999938, 29.11558670000001, 44.737437734482796, 40.0, 0.0, 0.8844133, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 45.39068896551726
8, 5, 7, 7.647366590909044, 29.11558670000001, 29.115586699999962, 29.11558670000001, 55.89366925552025, 49.122033333333334, 2.3624999999999545, 0.0, 0.0, 0.0, 29.11558670000001, 337.82399284999985, 45.621851034482795
9, 5, 7, 94.73964772727243, 30.583946749999967, 30.58394674999967, 30.583946749999967, 44.24336280862073, 40.0, 0.0, 0.8941399499999999, 0.0, 0.0, 31.478086699999967, 485.4098495345906, 55.89366925552025
10, 5, 7, 8.592361799242383, 30.583946749999967, 30.583946749999924, 30.583946749999967, 52.418791120699176, 46.673520833333335, 2.841666666666697, 0.0, 0.0, 0.0, 30.583946749999967, 316.53277212499614, 45.137502758620734
11, 5, 7, 38.56711079545437, 32.72616918666667, 32.72616918666649, 32.72616918666667, 43.6718968044828, 40.0, 0.0, 0.69944423, 0.0, 0.0, 33.425613416666664, 430.7854797665832, 52.418791120699176
12, 5, 7, 9.16580593276511, 32.72616918666667, 32.726169186666624, 32.72616918666667, 53.201894084745796, 47.50593333333334, 2.595833333333303, 0.0, 0.0, 0.0, 32.72616918666667, 285.470546793329, 44.371341034482796
13, 5, 7, 86.29531874999964, 26.17968351999997, 26.179683519999614, 37.21885765517245, 37.21885865517245, 40.0, 0.0, 9.142319, 0.0, 0.0, 35.32200251999997, 410.9420333389911, 53.201894084745796
14, 5, 7, 26.594825454545287, 26.17968351999997, 26.179683519999802, 26.17968351999997, 45.45398137931037, 40.0, 1.6124999999999563, 0.0, 0.0, 0.0, 26.17968351999997, 380.3946034599977, 46.36117765517245
15, 5, 7, 20.068775284090833, 27.792183519999924, 27.792183519999853, 27.792183519999924, 56.1041911519292, 50.0, 1.3958333333333712, 0.0, 0.0, 0.0, 27.792183519999924, 357.0133534599967, 45.45398137931037
16, 5, 7, 51.09799845077651, 20.93176533651417, 38.63239872857856, 20.93176533651417, 20.93176533651417, 50.0, 0.0, 0.0, 0.0, 17.70063339206439, 20.93176533651417, 618.0156659558648, 56.1041911519292
17, 5, 7, 86.29926979231129, 18.036693939784584, 91.59827854459586, 18.036693939784584, 18.03669393978458, 50.0, 0.0, 0.0, 0.0, 73.56158460481129, 18.036693939784584, 684.4152908832225, 20.93176533651417
18, 5, 7, 196.1034604633938, 15.551159813635511, 184.08387311793837, 15.551159813635511, 15.551159813635515, 40.0, 0.0, 1.4535779, 0.0, 168.5327133043029, 17.00473771363551, 702.8402104640387, 18.03669393978458
19, 5, 7, 160.53620792716464, 14.217347229484439, 144.8511970316491, 14.217347229484439, 14.217347229484439, 40.0, 0.0, 1.1559612, 0.0, 130.63384980216463, 15.373308429484439, 536.69502533108, 17.004737713635514
20, 5, 7, 159.76164727086362, 14.098080567600707, 147.17297785740374, 14.098080567600707, 14.098080567600707, 40.0, 1.9249999999999563, 0.0, 0.0, 133.074897289803, 14.098080567600707, 555.1073762119369, 15.373308429484439
21, 5, 7, 157.90068165120266, 15.890939861666858, 144.09148088786952, 15.890939861666858, 15.890939861666858, 40.0, 0.0, 0.0, 0.0, 128.20054102620264, 15.890939861666858, 529.1547482422975, 14.098080567600707
22, 5, 7, 60.20280635522296, 15.8447298798188, 64.9114191895872, 15.8447298798188, 15.844729879818804, 40.0, 0.0, 0.0, 0.0, 49.06668930976842, 15.8447298798188, 529.8906227262341, 15.890939861666858
23, 5, 7, 150.68980967902525, 14.492133780079353, 137.18558976592277, 14.492133780079353, 14.49213378007935, 40.0, 0.0, 1.2521908, 0.0, 122.69345598584343, 15.744324580079352, 531.4071965832507, 15.844729879818804
24, 5, 7, 128.93717850377897, 14.415252451963553, 120.87405762240918, 14.415252451963553, 14.41525245196355, 40.0, 2.6083333333333414, 0.0, 0.0, 106.45880517044563, 14.415252451963553, 550.5589597134176, 15.744324580079349
25, 5, 7, 135.7133228554612, 16.91227768061968, 125.45337477850512, 16.91227768061968, 16.91227768061968, 40.0, 1.375, 0.0, 0.0, 108.54109709788544, 16.91227768061968, 514.1221637748192, 14.41525245196355
26, 5, 7, 146.33412363051383, 18.10310634630498, 131.36926122681876, 18.10310634630498, 18.103106346304983, 40.0, 0.0, 0.0, 0.0, 113.26615488051382, 18.10310634630498, 496.867726537956, 16.91227768061968
27, 5, 7, 631.676348919986, 17.357688224693486, 507.8634002128612, 17.357688224693486, 17.44323890114551, 40.0, 0.0, 0.0, 0.0, 490.50571198816783, 17.357688224693486, 509.50879803838126, 18.103106346304983
28, 5, 7, 143.87707508052708, 14.519363671247401, 127.18891886541084, 14.519363671247401, 14.57286301569043, 40.0, 0.0, 3.1938539, 0.0, 112.66955519416344, 17.7132175712474, 504.44407031111837, 17.44323890114551
29, 5, 7, 163.55075541977214, 14.727731666051895, 145.8474652297634, 14.727731666051895, 14.828645911033483, 50.0, 3.504166666666606, 0.0, 0.0, 131.11973356371155, 14.727731666051895, 546.4478908422475, 17.76671691569043
30, 5, 7, 887.2223822667934, 5.706104000000018, 760.53742043346, 13.653569000000019, 5.706104000000018, 20.0, 0.0, 14.293896, 0.0, 754.8313164334601, 20.000000000000018, 659.9999999999984, 14.828645911033483
31, 5, 7, 69.88636363636346, 5.706104000000018, 5.70610399999984, 5.706104000000018, 34.06906068965519, 30.0, 1.25, 0.0, 0.0, 0.0, 5.706104000000018, 182.02324949999843, 20.000000000000018
32, 5, 7, 79.16522916666634, 5.798336200000016, 5.798336199999682, 18.844466700000012, 18.842232200000012, 20.0, 0.0, 1.1577678, 0.0, 0.0, 6.956104000000016, 353.89824949999763, 34.06906068965519
33, 5, 7, 9.119318181818166, 5.798336200000016, 5.7983362, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 5.798336200000016, 180.65348234999763, 20.00000000000001
0, 5, 8, 60.51382575757549, 22.066666666666663, 22.066666666666407, 22.066666666666663, 33.717540689655195, 30.0, 0.0, 0.0, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.80150000000002
1, 5, 8, 23.038539772727205, 21.766666666666662, 21.766666666666595, 21.766666666666662, 33.444660689655194, 30.0, 0.0, 0.3, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.717540689655195
2, 5, 8, 22.92682386363626, 20.245833166666664, 20.245833166666554, 20.245833166666664, 32.85873312068967, 30.0, 0.0, 1.5208335, 0.0, 0.0, 21.766666666666662, 254.38333333333338, 33.74466068965519
3, 5, 8, 11.577523261363595, 20.245833166666664, 20.24583316666662, 20.245833166666664, 31.07753601858704, 30.0, 1.6791666666666734, 0.0, 0.0, 0.0, 20.245833166666664, 276.4354190833334, 34.37956662068967
4, 5, 8, 28.666751062430762, 23.37499999999994, 31.10791015333979, 23.37499999999994, 30.0, 30.0, 6.62500000000006, 0.0, 0.0, 7.732910153339851, 23.37499999999994, 231.06250000000654, 31.07753601858704
5, 5, 8, 32.72727272727272, 30.000000000000007, 30.0, 30.000000000000007, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 0.0, 30.000000000000007, 134.9999999999999, 30.0
6, 5, 8, 5.624999999999979, 30.000000000000007, 29.999999999999986, 30.000000000000007, 45.39068896551726, 40.0, 0.0, 0.0, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 43.10344827586211
7, 5, 8, 24.68727515151508, 29.11558670000001, 29.115586699999938, 29.11558670000001, 44.737437734482796, 40.0, 0.0, 0.8844133, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 45.39068896551726
8, 5, 8, 7.647366590909044, 29.11558670000001, 29.115586699999962, 29.11558670000001, 55.89366925552025, 49.122033333333334, 2.362500000000068, 0.0, 0.0, 0.0, 29.11558670000001, 337.82399284999985, 45.621851034482795
9, 5, 8, 94.73964772727243, 30.58394675000008, 30.583946749999782, 30.58394675000008, 44.24336280862073, 40.0, 0.0, 0.8941399499999999, 0.0, 0.0, 31.47808670000008, 485.40984953459497, 55.89366925552025
10, 5, 8, 8.592361799242383, 30.58394675000008, 30.583946750000038, 30.58394675000008, 52.418791120699176, 46.673520833333335, 2.841666666666697, 0.0, 0.0, 0.0, 30.58394675000008, 316.53277212500046, 45.137502758620734
11, 5, 8, 38.56711079545437, 32.72616918666678, 32.7261691866666, 32.72616918666678, 43.6718968044828, 40.0, 0.0, 0.69944423, 0.0, 0.0, 33.42561341666678, 430.78547976658786, 52.418791120699176
12, 5, 8, 9.16580593276511, 32.72616918666678, 32.72616918666674, 32.72616918666678, 53.201894084745796, 47.50593333333334, 2.595833333333296, 0.0, 0.0, 0.0, 32.72616918666678, 285.4705467933333, 44.371341034482796
13, 5, 8, 86.29531874999964, 26.17968252000008, 26.17968251999973, 37.21885865517245, 37.21885765517245, 40.0, 0.0, 9.14232, 0.0, 0.0, 35.322002520000076, 410.94203333899395, 53.201894084745796
14, 5, 8, 26.594825454545287, 26.17968252000008, 26.17968251999991, 26.17968252000008, 45.45398137931037, 40.0, 1.6125000000000682, 0.0, 0.0, 0.0, 26.17968252000008, 380.3945889600004, 46.36117765517245
15, 5, 8, 20.068775284090833, 27.792182520000146, 27.792182520000072, 27.792182520000146, 54.32412850506242, 50.0, 1.3958333333333144, 0.0, 0.0, 0.0, 27.792182520000146, 357.0133389600011, 45.45398137931037
16, 5, 8, 60.60630016337997, 19.67971414073, 46.88864924539785, 19.67971414073, 19.67971414073, 50.0, 0.0, 0.0, 0.0, 27.20893510466785, 19.67971414073, 646.4894026205445, 54.32412850506242
17, 5, 8, 88.16981825953519, 17.80916567350612, 93.24129874554129, 17.80916567350612, 17.809165673506115, 50.0, 0.0, 0.0, 0.0, 75.43213307203519, 17.80916567350612, 688.4679378731236, 19.67971414073
18, 5, 8, 196.94602688556154, 15.51302115133841, 184.888300877809, 15.51302115133841, 15.51302115133841, 40.0, 0.0, 1.4535781, 0.0, 169.37527972647064, 16.966599251338412, 703.4313031522851, 17.809165673506115
19, 5, 8, 160.703986357581, 14.189281420922033, 144.99090965350305, 14.189281420922033, 14.189281420922036, 40.0, 0.0, 1.1559613, 0.0, 130.80162823258098, 15.345242720922032, 537.0870277724756, 16.966599251338412
20, 5, 8, 159.88439419057957, 14.0665345012061, 147.26417871072505, 14.0665345012061, 14.066534501206096, 40.0, 1.9250000000000682, 0.0, 0.0, 133.19764420951896, 14.0665345012061, 555.5778317697898, 15.345242720922036
21, 5, 8, 158.02843751499717, 15.863778637411677, 144.19207552740883, 15.863778637411677, 15.863778637411677, 40.0, 0.0, 0.0, 0.0, 128.32829688999715, 15.863778637411677, 529.5813720058305, 14.066534501206096
22, 5, 8, 60.24610495330675, 15.82048003932789, 64.93046794718009, 15.82048003932789, 15.82048003932789, 40.0, 0.0, 0.0, 0.0, 49.1099879078522, 15.82048003932789, 530.2514167426274, 15.863778637411677
23, 5, 8, 150.7891899969666, 14.468908721386544, 137.2617450251713, 14.468908721386544, 14.468908721386544, 40.0, 0.0, 1.252191, 0.0, 122.79283630378478, 15.721099721386544, 531.7072935888493, 15.82048003932789
24, 5, 8, 129.02357497010954, 14.382512255055971, 120.92771389183218, 14.382512255055971, 14.382512255055971, 40.0, 2.608333333333242, 0.0, 0.0, 106.5452016367762, 14.382512255055971, 550.9788394465285, 15.721099721386544
25, 5, 8, 135.83578471733998, 16.868383726510448, 125.53194268627465, 16.868383726510448, 16.868383726510444, 40.0, 1.375, 0.0, 0.0, 108.66355895976422, 16.868383726510448, 514.7719736310146, 14.382512255055971
26, 5, 8, 146.51157862266717, 18.06592873435714, 131.50953860702427, 18.06592873435714, 18.065928734357133, 40.0, 0.0, 0.0, 0.0, 113.44360987266717, 18.06592873435714, 497.5049579785778, 16.868383726510444
27, 5, 8, 632.2990387531976, 17.443238901145506, 508.571640722525, 17.443238901145506, 17.52565634635475, 40.0, 0.0, 0.0, 0.0, 491.1284018213794, 17.443238901145506, 508.31352074194444, 18.065928734357133
28, 5, 8, 143.55359706598216, 14.57286301569043, 126.91894019530895, 14.57286301569043, 14.612827012416759, 40.0, 0.0, 3.1938539, 0.0, 112.34607717961852, 17.76671691569043, 503.15834521691266, 17.52565634635475
29, 5, 8, 163.3815847485332, 14.742033686929386, 145.69259657940196, 14.742033686929386, 14.742033686929389, 50.0, 3.5041666666666043, 0.0, 0.0, 130.9505628924726, 14.742033686929386, 546.4478908422475, 17.80668091241676
30, 5, 8, 892.0255206203892, 5.706104000000018, 765.340558787056, 5.706104000000018, 12.263042000000013, 20.0, 0.0, 7.736958, 0.0, 759.6344547870559, 13.443062000000017, 659.9999999999998, 14.742033686929389
31, 5, 8, 69.88636363636363, 5.706103999999833, 5.70610399999984, 5.706103999999833, 34.06906068965519, 30.0, 1.25, 0.0, 0.0, 0.0, 5.706103999999833, 297.26149199999975, 20.000000000000014
32, 5, 8, 79.16522916666634, 5.796221299999836, 5.796221299999502, 18.842232200000012, 18.84011730000001, 20.0, 0.0, 1.1598827, 0.0, 0.0, 6.9561039999998355, 469.13649199999975, 34.06906068965519
33, 5, 8, 9.119318181818166, 5.796221299999836, 5.79622129999982, 20.000000000000007, 20.0, 20.0, 0.0, 0.0, 0.0, 0.0, 5.796221299999836, 295.92412509999974, 20.00000000000001
0, 5, 9, 60.51382575757549, 22.066666666666663, 22.066666666666407, 22.066666666666663, 33.717540689655195, 30.0, 0.0, 0.0, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.80150000000002
1, 5, 9, 23.038539772727205, 21.766666666666662, 21.766666666666595, 21.766666666666662, 33.444660689655194, 30.0, 0.0, 0.3, 0.0, 0.0, 22.066666666666663, 250.03333333333342, 33.717540689655195
2, 5, 9, 22.92682386363626, 20.245833166666664, 20.245833166666554, 20.245833166666664, 32.85873312068967, 30.0, 0.0, 1.5208335, 0.0, 0.0, 21.766666666666662, 254.38333333333338, 33.74466068965519
3, 5, 9, 11.577523261363595, 20.245833166666664, 20.24583316666662, 20.245833166666664, 31.483689911425166, 30.0, 1.67916666666666, 0.0, 0.0, 0.0, 20.245833166666664, 276.4354190833334, 34.37956662068967
4, 5, 9, 27.216750895764537, 23.37499999999955, 29.657909986673175, 23.37499999999955, 30.000000000000007, 30.0, 6.625000000000451, 0.0, 0.0, 6.282909986673626, 23.37499999999955, 231.06250000000085, 31.483689911425166
5, 5, 9, 32.7272727272727, 30.000000000000007, 29.999999999999993, 30.000000000000007, 43.10344827586211, 40.0, 0.0, 0.0, 0.0, 0.0, 30.000000000000007, 134.9999999999999, 30.000000000000007
6, 5, 9, 5.624999999999979, 30.000000000000007, 29.999999999999986, 30.000000000000007, 45.39068896551726, 40.0, 0.0, 0.0, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 43.10344827586211
7, 5, 9, 24.68727515151508, 29.11558670000001, 29.115586699999938, 29.11558670000001, 44.737437734482796, 40.0, 0.0, 0.8844133, 0.0, 0.0, 30.000000000000007, 324.9999999999999, 45.39068896551726
8, 5, 9, 7.647366590909044, 29.11558670000001, 29.115586699999962, 29.11558670000001, 55.89366925552025, 49.122033333333334, 2.3624999999999545, 0.0, 0.0, 0.0, 29.11558670000001, 337.82399284999985, 45.621851034482795
9, 5, 9, 94.73964772727243, 30.583946749999967, 30.58394674999967, 30.583946749999967, 44.24336280862073, 40.0, 0.0, 0.8941399499999999, 0.0, 0.0, 31.478086699999967, 485.4098495345933, 55.89366925552025
10, 5, 9, 8.592361799242383, 30.583946749999967, 30.583946749999924, 30.583946749999967, 52.41879112069916, 46.673520833333335, 2.841666666666473, 0.0, 0.0, 0.0, 30.583946749999967, 316.5327721249988, 45.137502758620734
11, 5, 9, 38.56711079545454, 32.72616918666627, 32.72616918666627, 32.72616918666627, 43.6718968044828, 40.0, 0.0, 0.69944423, 0.0, 0.0, 33.425613416666266, 430.78547976658604, 52.41879112069916
