Seg,Period,Step ,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,Sf,KQ
7,0,47,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,47,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,47,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,47,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,48,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,48,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,48,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,48,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,48,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,48,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,48,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,48,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,48,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,48,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,48,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,49,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,49,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,49,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,49,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,49,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,49,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,49,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,49,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,49,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,49,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,49,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,50,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,50,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,50,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,50,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,50,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,50,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,50,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,50,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,50,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,50,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,50,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,51,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,51,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,51,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,51,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,51,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,51,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,51,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,51,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,51,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,51,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,51,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,52,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,52,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,52,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,52,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,52,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,52,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,52,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,52,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,52,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,52,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,52,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,53,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,53,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,53,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,53,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,53,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,53,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,53,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,53,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,53,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,53,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,53,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,54,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,54,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,54,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,54,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,54,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,54,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,54,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,54,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,54,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,54,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,54,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,55,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,55,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,55,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,55,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,55,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,55,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,55,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,55,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,55,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,55,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,55,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,56,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,56,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,56,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,56,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,56,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,56,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,56,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,56,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,56,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,56,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,56,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,57,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,57,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,57,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,57,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,57,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,57,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,57,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,57,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,57,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,57,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,57,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,58,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,58,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,58,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,58,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,58,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,58,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,58,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,58,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,58,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,58,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,58,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,59,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,59,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,59,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,59,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,59,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,59,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,59,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,59,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,59,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,59,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,59,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,1,0,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,285.9891
1,1,0,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,257.61957
2,1,0,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,257.61957
3,1,0,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,257.61957
4,1,0,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,274.6413
5,1,0,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,402.2408
6,1,0,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,263.29346
7,1,0,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,234.9239
8,1,0,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,234.9239
9,1,0,23.56584,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,234.9239
10,1,0,100.26946,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,251.94565
0,1,1,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,1,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,1,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,1,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,1,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,1,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,1,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,1,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,1,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,1,23.565842,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,1.91E-06,25.333336,186.69565
10,1,1,100.26946,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,2,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,2,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,2,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,2,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,2,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,2,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,2,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,2,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,2,7.904749,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,2.38E-06,25.333334,186.69562
9,1,2,23.565842,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.125,0,1.91E-06,25.333336,186.69562
10,1,2,100.26946,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71735
0,1,3,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,3,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,3,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,3,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,3,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,3,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,3,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,3,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,3,7.904745,25.333338,25.333338,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333338,186.69565
9,1,3,23.565838,24.20834,24.20834,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.33334,186.69562
10,1,3,100.269455,24.20834,24.20834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.20834,203.71735
0,1,4,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,4,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,4,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,4,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,4,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,4,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,4,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,4,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,4,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,186.69559
9,1,4,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69556
10,1,4,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71732
0,1,5,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,5,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,5,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,5,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,5,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,5,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,5,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,5,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,5,7.904747,25.333336,25.333336,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,25.333336,186.69565
9,1,5,23.565834,24.208336,24.208336,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333336,186.69565
10,1,5,100.269455,24.208336,24.208336,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208336,203.71738
0,1,6,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,6,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,6,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,6,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,6,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,6,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,6,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,6,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,6,7.904749,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,2.38E-06,25.333334,186.69562
9,1,6,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69562
10,1,6,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71735
0,1,7,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,7,29.538849,23.083336,23.083336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,23.083336,220.7391
2,1,7,40.618423,23.083336,23.083336,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
3,1,7,28.18438,21.583336,21.583336,28.75,3.40E+38,3.40E+38,0,1.5000001,0,0,23.083336,220.7391
4,1,7,86.754166,21.583336,21.583336,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583336,243.43475
5,1,7,62.749496,23.083336,23.083336,28.75,3.40E+38,3.40E+38,3,1.5000001,0,0,24.583336,356.02313
6,1,7,94.06372,23.083336,23.083336,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083336,220.7391
7,1,7,25.031693,25.333336,25.333336,28.75,3.40E+38,3.40E+38,2.25,0,0,0,25.333336,186.69565
8,1,7,7.904745,25.333338,25.333338,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333338,186.69565
9,1,7,23.565836,24.208338,24.208338,28.75,3.40E+38,3.40E+38,0,1.1250001,0,0,25.333338,186.69565
10,1,7,100.269455,24.208338,24.208338,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208338,203.71738
0,1,8,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
1,1,8,29.53885,23.083334,23.083334,28.75,3.40E+38,3.40E+38,2.25,0,0,1.91E-06,23.083334,220.73909
2,1,8,40.618423,23.083334,23.083334,28.75,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
3,1,8,28.184381,21.583334,21.583334,28.75,3.40E+38,3.40E+38,0,1.5,0,0,23.083334,220.73909
4,1,8,86.754166,21.583334,21.583334,32.294926,3.40E+38,3.40E+38,0,0,0,0,21.583334,243.43474
5,1,8,62.749496,23.083334,23.083334,28.75,3.40E+38,3.40E+38,3,1.5,0,0,24.583334,356.0231
6,1,8,94.06372,23.083334,23.083334,26.5,3.40E+38,3.40E+38,0,0,0,0,23.083334,220.73909
7,1,8,25.031694,25.333334,25.333334,28.75,3.40E+38,3.40E+38,2.25,0,0,0.00E+00,25.333334,186.69562
8,1,8,7.904745,25.333334,25.333334,28.75,3.40E+38,3.40E+38,0,0,0,0,25.333334,186.69559
9,1,8,23.565836,24.208334,24.208334,28.75,3.40E+38,3.40E+38,0,1.125,0,0,25.333334,186.69559
10,1,8,100.269455,24.208334,24.208334,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,24.208334,203.71733
0,1,9,83.44546,20.833334,20.833334,26.5,3.40E+38,3.40E+38,0,0,0,0,20.833334,254.7826
